order_id,user_id,cafeteria_id,order_status,total_amount,placed_at,confirmed_at,completed_at,special_instructions
1237,37,3,COMPLETED,1050.0,2025-01-30 12:00:00,,,
1238,52,2,COMPLETED,500.0,2025-02-15 12:00:00,,,
1239,22,3,COMPLETED,1200.0,2025-01-31 12:00:00,,,
1240,27,3,COMPLETED,450.0,2025-02-02 12:00:00,,,
1241,59,2,COMPLETED,350.0,2025-01-31 12:00:00,,,
1242,6,1,COMPLETED,950.0,2025-02-12 12:00:00,,,
1243,60,1,COMPLETED,1700.0,2025-01-29 12:00:00,,,
1244,25,3,COMPLETED,700.0,2025-02-14 12:00:00,,,
1245,46,1,COMPLETED,550.0,2025-02-21 12:00:00,,,
1246,34,1,COMPLETED,2850.0,2025-02-02 12:00:00,,,
1247,28,1,COMPLETED,300.0,2025-02-26 12:00:00,,,
1248,51,2,COMPLETED,600.0,2025-02-07 12:00:00,,,
1249,30,3,COMPLETED,1200.0,2025-02-19 12:00:00,,,
1250,17,3,COMPLETED,1400.0,2025-02-24 12:00:00,,,
1251,35,2,COMPLETED,2600.0,2025-01-31 12:00:00,,,
1252,8,2,COMPLETED,2050.0,2025-02-09 12:00:00,,,
1253,4,1,COMPLETED,2450.0,2025-01-31 12:00:00,,,
1254,17,2,COMPLETED,1500.0,2025-01-30 12:00:00,,,
1255,32,3,COMPLETED,2100.0,2025-02-11 12:00:00,,,
1256,6,3,COMPLETED,1000.0,2025-02-10 12:00:00,,,
1257,42,1,COMPLETED,450.0,2025-02-06 12:00:00,,,
1258,6,2,COMPLETED,1050.0,2025-02-02 12:00:00,,,
1259,23,2,COMPLETED,2950.0,2025-02-16 12:00:00,,,
1260,10,1,COMPLETED,950.0,2025-02-21 12:00:00,,,
1261,37,3,COMPLETED,700.0,2025-02-11 12:00:00,,,
1262,46,1,COMPLETED,400.0,2025-02-13 12:00:00,,,
1263,50,3,COMPLETED,1800.0,2025-02-12 12:00:00,,,
1264,54,2,COMPLETED,500.0,2025-02-04 12:00:00,,,
1265,2,3,COMPLETED,1000.0,2025-02-20 12:00:00,,,
1266,9,1,COMPLETED,1200.0,2025-02-23 12:00:00,,,
1267,5,3,COMPLETED,1300.0,2025-02-03 12:00:00,,,
1268,46,1,COMPLETED,450.0,2025-02-23 12:00:00,,,
1269,31,1,COMPLETED,1550.0,2025-02-23 12:00:00,,,
1270,41,3,COMPLETED,1850.0,2025-02-03 12:00:00,,,
1271,12,2,COMPLETED,950.0,2025-02-24 12:00:00,,,
1272,57,3,COMPLETED,1650.0,2025-02-16 12:00:00,,,
1273,44,1,COMPLETED,400.0,2025-02-09 12:00:00,,,
1274,35,1,COMPLETED,2750.0,2025-02-20 12:00:00,,,
1275,55,2,COMPLETED,1450.0,2025-01-28 12:00:00,,,
1276,31,3,COMPLETED,700.0,2025-02-16 12:00:00,,,
1277,27,3,COMPLETED,450.0,2025-02-21 12:00:00,,,
1278,23,1,COMPLETED,1500.0,2025-02-20 12:00:00,,,
1279,8,1,COMPLETED,1100.0,2025-02-22 12:00:00,,,
1280,43,2,COMPLETED,500.0,2025-02-25 12:00:00,,,
1281,7,1,COMPLETED,450.0,2025-02-08 12:00:00,,,
1282,59,2,COMPLETED,500.0,2025-02-10 12:00:00,,,
1283,12,1,COMPLETED,850.0,2025-02-01 12:00:00,,,
1284,11,3,COMPLETED,1900.0,2025-02-12 12:00:00,,,
1285,40,1,COMPLETED,1850.0,2025-02-22 12:00:00,,,
1286,7,3,COMPLETED,1300.0,2025-01-28 12:00:00,,,
1287,21,2,COMPLETED,2650.0,2025-01-28 12:00:00,,,
1288,17,3,COMPLETED,500.0,2025-02-09 12:00:00,,,
1289,39,2,COMPLETED,2600.0,2025-02-12 12:00:00,,,
1290,30,1,COMPLETED,2750.0,2025-02-03 12:00:00,,,
1291,38,1,COMPLETED,2750.0,2025-02-24 12:00:00,,,
1292,41,3,COMPLETED,1700.0,2025-02-15 12:00:00,,,
1293,6,1,COMPLETED,1100.0,2025-02-04 12:00:00,,,
1294,13,2,COMPLETED,400.0,2025-02-12 12:00:00,,,
1295,21,3,COMPLETED,2400.0,2025-02-10 12:00:00,,,
1296,26,3,COMPLETED,1050.0,2025-02-15 12:00:00,,,
1297,28,1,COMPLETED,2850.0,2025-02-10 12:00:00,,,
1298,43,2,COMPLETED,450.0,2025-02-22 12:00:00,,,
1299,30,1,COMPLETED,2550.0,2025-02-06 12:00:00,,,
1300,35,2,COMPLETED,1900.0,2025-02-01 12:00:00,,,
1301,59,2,COMPLETED,600.0,2025-02-16 12:00:00,,,
1302,20,1,COMPLETED,950.0,2025-02-25 12:00:00,,,
1303,21,3,COMPLETED,1800.0,2025-02-26 12:00:00,,,
1304,21,1,COMPLETED,1550.0,2025-02-16 12:00:00,,,
1305,40,1,COMPLETED,600.0,2025-02-07 12:00:00,,,
1306,4,1,COMPLETED,1200.0,2025-02-16 12:00:00,,,
1307,20,2,COMPLETED,900.0,2025-02-01 12:00:00,,,
1308,16,3,COMPLETED,1600.0,2025-02-09 12:00:00,,,
1309,24,2,COMPLETED,3750.0,2025-02-02 12:00:00,,,
1310,31,3,COMPLETED,1500.0,2025-02-16 12:00:00,,,
1311,22,2,COMPLETED,2950.0,2025-02-12 12:00:00,,,
1312,51,2,COMPLETED,350.0,2025-02-18 12:00:00,,,
1313,60,2,COMPLETED,450.0,2025-02-20 12:00:00,,,
1314,6,3,COMPLETED,500.0,2025-02-24 12:00:00,,,
1315,5,3,COMPLETED,500.0,2025-02-12 12:00:00,,,
1316,40,1,COMPLETED,3100.0,2025-02-02 12:00:00,,,
1317,25,2,COMPLETED,2600.0,2025-02-13 12:00:00,,,
1318,2,3,COMPLETED,1450.0,2025-02-01 12:00:00,,,
1319,58,3,COMPLETED,1850.0,2025-02-12 12:00:00,,,
1320,47,2,COMPLETED,450.0,2025-02-10 12:00:00,,,
1321,22,1,COMPLETED,2550.0,2025-02-22 12:00:00,,,
1322,27,1,COMPLETED,2750.0,2025-02-02 12:00:00,,,
1323,50,2,COMPLETED,450.0,2025-02-19 12:00:00,,,
1324,25,1,COMPLETED,1550.0,2025-02-21 12:00:00,,,
1325,28,2,COMPLETED,2600.0,2025-02-13 12:00:00,,,
1326,10,1,COMPLETED,950.0,2025-02-19 12:00:00,,,
1327,40,1,COMPLETED,4100.0,2025-02-01 12:00:00,,,
1328,52,1,COMPLETED,600.0,2025-02-08 12:00:00,,,
1329,55,2,COMPLETED,450.0,2025-02-16 12:00:00,,,
1330,6,3,COMPLETED,1900.0,2025-02-05 12:00:00,,,
1331,45,3,COMPLETED,650.0,2025-02-11 12:00:00,,,
1332,16,3,COMPLETED,1300.0,2025-02-19 12:00:00,,,
1333,49,1,COMPLETED,550.0,2025-02-09 12:00:00,,,
1334,45,1,COMPLETED,400.0,2025-02-14 12:00:00,,,
1335,11,3,COMPLETED,500.0,2025-02-13 12:00:00,,,
1336,30,2,COMPLETED,1600.0,2025-01-29 12:00:00,,,
1337,58,3,COMPLETED,1800.0,2025-01-29 12:00:00,,,
1338,2,3,COMPLETED,1000.0,2025-02-08 12:00:00,,,
1339,57,3,COMPLETED,2400.0,2025-02-03 12:00:00,,,
1340,58,2,COMPLETED,350.0,2025-02-02 12:00:00,,,
1341,52,2,COMPLETED,500.0,2025-01-30 12:00:00,,,
1342,16,1,COMPLETED,1700.0,2025-02-02 12:00:00,,,
1343,54,3,COMPLETED,2450.0,2025-02-08 12:00:00,,,
1344,3,3,COMPLETED,1600.0,2025-02-02 12:00:00,,,
1345,25,3,COMPLETED,1800.0,2025-02-05 12:00:00,,,
1346,50,3,COMPLETED,1800.0,2025-02-11 12:00:00,,,
1347,45,2,COMPLETED,350.0,2025-02-26 12:00:00,,,
1348,39,2,COMPLETED,2650.0,2025-02-03 12:00:00,,,
1349,19,1,COMPLETED,850.0,2025-02-22 12:00:00,,,
1350,59,3,COMPLETED,1850.0,2025-02-04 12:00:00,,,
1351,20,2,COMPLETED,400.0,2025-02-04 12:00:00,,,
1352,50,3,COMPLETED,1950.0,2025-02-21 12:00:00,,,
1353,53,3,COMPLETED,600.0,2025-01-31 12:00:00,,,
1354,39,2,COMPLETED,2950.0,2025-01-30 12:00:00,,,
1355,11,2,COMPLETED,400.0,2025-02-14 12:00:00,,,
1356,6,2,COMPLETED,1050.0,2025-01-29 12:00:00,,,
1357,27,3,COMPLETED,2100.0,2025-02-13 12:00:00,,,
1358,43,1,COMPLETED,1700.0,2025-02-01 12:00:00,,,
1359,30,1,COMPLETED,2550.0,2025-02-01 12:00:00,,,
1360,41,2,COMPLETED,350.0,2025-02-14 12:00:00,,,
1361,18,1,COMPLETED,950.0,2025-02-08 12:00:00,,,
1362,23,3,COMPLETED,1800.0,2025-02-13 12:00:00,,,
1363,20,3,COMPLETED,1400.0,2025-02-06 12:00:00,,,
1364,45,1,COMPLETED,400.0,2025-02-24 12:00:00,,,
1365,20,1,COMPLETED,950.0,2025-01-30 12:00:00,,,
1366,59,2,COMPLETED,1450.0,2025-02-04 12:00:00,,,
1367,38,1,COMPLETED,300.0,2025-02-15 12:00:00,,,
1368,34,2,COMPLETED,650.0,2025-02-19 12:00:00,,,
1369,53,1,COMPLETED,900.0,2025-02-17 12:00:00,,,
1370,9,1,COMPLETED,1200.0,2025-02-25 12:00:00,,,
1371,53,3,COMPLETED,1850.0,2025-02-04 12:00:00,,,
1372,37,3,COMPLETED,450.0,2025-02-19 12:00:00,,,
1373,54,1,COMPLETED,1700.0,2025-01-28 12:00:00,,,
1374,52,2,COMPLETED,1450.0,2025-02-03 12:00:00,,,
1375,14,1,COMPLETED,1100.0,2025-02-19 12:00:00,,,
1376,27,3,COMPLETED,1800.0,2025-01-30 12:00:00,,,
1377,43,2,COMPLETED,600.0,2025-02-12 12:00:00,,,
1378,53,1,COMPLETED,600.0,2025-02-24 12:00:00,,,
1379,11,1,COMPLETED,450.0,2025-02-11 12:00:00,,,
1380,54,2,COMPLETED,600.0,2025-02-09 12:00:00,,,
1381,35,2,COMPLETED,2600.0,2025-02-24 12:00:00,,,
1382,54,1,COMPLETED,450.0,2025-02-06 12:00:00,,,
1383,24,2,COMPLETED,4050.0,2025-01-29 12:00:00,,,
1384,50,2,COMPLETED,600.0,2025-02-13 12:00:00,,,
1385,36,1,COMPLETED,1300.0,2025-01-28 12:00:00,,,
1386,44,3,COMPLETED,2550.0,2025-01-29 12:00:00,,,
1387,39,1,COMPLETED,1500.0,2025-02-25 12:00:00,,,
1388,23,2,COMPLETED,1700.0,2025-02-21 12:00:00,,,
1389,6,3,COMPLETED,1400.0,2025-02-22 12:00:00,,,
1390,18,3,COMPLETED,1900.0,2025-02-07 12:00:00,,,
1391,26,3,COMPLETED,1500.0,2025-02-17 12:00:00,,,
1392,8,2,COMPLETED,900.0,2025-02-02 12:00:00,,,
1393,54,2,COMPLETED,950.0,2025-02-10 12:00:00,,,
1394,49,2,COMPLETED,950.0,2025-02-13 12:00:00,,,
1395,3,2,COMPLETED,400.0,2025-02-13 12:00:00,,,
1396,42,1,COMPLETED,450.0,2025-02-12 12:00:00,,,
1397,32,1,COMPLETED,2850.0,2025-02-13 12:00:00,,,
1398,9,1,COMPLETED,950.0,2025-01-30 12:00:00,,,
1399,18,1,COMPLETED,1200.0,2025-02-24 12:00:00,,,
1400,7,2,COMPLETED,1150.0,2025-02-24 12:00:00,,,
1401,35,1,COMPLETED,2750.0,2025-02-19 12:00:00,,,
1402,7,2,COMPLETED,1050.0,2025-02-21 12:00:00,,,
1403,24,1,COMPLETED,1550.0,2025-01-31 12:00:00,,,
1404,41,2,COMPLETED,600.0,2025-02-19 12:00:00,,,
1405,53,1,COMPLETED,450.0,2025-02-21 12:00:00,,,
1406,37,3,COMPLETED,700.0,2025-02-23 12:00:00,,,
1407,1,1,COMPLETED,850.0,2025-02-21 12:00:00,,,
1408,42,3,COMPLETED,1700.0,2025-01-29 12:00:00,,,
1409,59,2,COMPLETED,1550.0,2025-02-06 12:00:00,,,
1410,19,1,COMPLETED,1200.0,2025-02-26 12:00:00,,,
1411,1,3,COMPLETED,500.0,2025-02-01 12:00:00,,,
1412,39,2,COMPLETED,3700.0,2025-02-08 12:00:00,,,
1413,28,2,COMPLETED,2650.0,2025-02-26 12:00:00,,,
1414,43,3,COMPLETED,2450.0,2025-02-12 12:00:00,,,
1415,35,3,COMPLETED,1200.0,2025-02-25 12:00:00,,,
1416,38,3,COMPLETED,1800.0,2025-01-28 12:00:00,,,
1417,36,2,COMPLETED,1900.0,2025-02-18 12:00:00,,,
1418,36,2,COMPLETED,2950.0,2025-02-06 12:00:00,,,
1419,32,2,COMPLETED,1400.0,2025-02-17 12:00:00,,,
1420,26,2,COMPLETED,2950.0,2025-02-12 12:00:00,,,
1421,42,1,COMPLETED,400.0,2025-02-18 12:00:00,,,
1422,21,1,COMPLETED,2850.0,2025-02-20 12:00:00,,,
1423,37,3,COMPLETED,1800.0,2025-02-07 12:00:00,,,
1424,43,3,COMPLETED,1700.0,2025-02-02 12:00:00,,,
1425,48,3,COMPLETED,1800.0,2025-02-08 12:00:00,,,
1426,8,1,COMPLETED,1200.0,2025-02-08 12:00:00,,,
1427,25,3,COMPLETED,450.0,2025-02-17 12:00:00,,,
1428,3,1,COMPLETED,1700.0,2025-01-31 12:00:00,,,
1429,50,3,COMPLETED,1650.0,2025-02-26 12:00:00,,,
1430,38,1,COMPLETED,1550.0,2025-02-20 12:00:00,,,
1431,22,1,COMPLETED,1550.0,2025-01-31 12:00:00,,,
1432,31,3,COMPLETED,2400.0,2025-02-05 12:00:00,,,
1433,28,3,COMPLETED,1200.0,2025-02-23 12:00:00,,,
1434,37,3,COMPLETED,2400.0,2025-01-29 12:00:00,,,
1435,7,2,COMPLETED,2050.0,2025-01-31 12:00:00,,,
1436,18,2,COMPLETED,1150.0,2025-02-11 12:00:00,,,
1437,6,2,COMPLETED,1050.0,2025-02-16 12:00:00,,,
1438,51,2,COMPLETED,450.0,2025-02-14 12:00:00,,,
1439,15,3,COMPLETED,850.0,2025-02-16 12:00:00,,,
1440,6,2,COMPLETED,400.0,2025-02-04 12:00:00,,,
1441,10,3,COMPLETED,500.0,2025-02-14 12:00:00,,,
1442,25,2,COMPLETED,2950.0,2025-02-13 12:00:00,,,
1443,22,1,COMPLETED,2750.0,2025-02-22 12:00:00,,,
1444,57,1,COMPLETED,600.0,2025-02-17 12:00:00,,,
1445,10,1,COMPLETED,1100.0,2025-02-04 12:00:00,,,
1446,55,1,COMPLETED,450.0,2025-02-08 12:00:00,,,
1447,40,2,COMPLETED,1900.0,2025-02-18 12:00:00,,,
1448,34,1,COMPLETED,4100.0,2025-02-04 12:00:00,,,
1449,32,3,COMPLETED,1300.0,2025-02-05 12:00:00,,,
1450,33,3,COMPLETED,1500.0,2025-02-07 12:00:00,,,
1451,47,2,COMPLETED,500.0,2025-02-21 12:00:00,,,
1452,3,2,COMPLETED,2250.0,2025-02-05 12:00:00,,,
1453,60,1,COMPLETED,900.0,2025-02-24 12:00:00,,,
1454,32,3,COMPLETED,1200.0,2025-02-22 12:00:00,,,
1455,48,2,COMPLETED,450.0,2025-02-19 12:00:00,,,
1456,44,3,COMPLETED,1650.0,2025-02-23 12:00:00,,,
1457,38,2,COMPLETED,2600.0,2025-02-25 12:00:00,,,
1458,18,3,COMPLETED,1000.0,2025-02-13 12:00:00,,,
1459,60,2,COMPLETED,450.0,2025-01-31 12:00:00,,,
1460,36,2,COMPLETED,2600.0,2025-02-18 12:00:00,,,
1461,41,3,COMPLETED,1800.0,2025-02-11 12:00:00,,,
1462,50,2,COMPLETED,450.0,2025-02-24 12:00:00,,,
1463,50,1,COMPLETED,600.0,2025-02-25 12:00:00,,,
1464,29,2,COMPLETED,1900.0,2025-02-15 12:00:00,,,
1465,32,2,COMPLETED,1900.0,2025-02-19 12:00:00,,,
1466,27,3,COMPLETED,1800.0,2025-02-12 12:00:00,,,
1467,9,1,COMPLETED,1200.0,2025-02-05 12:00:00,,,
1468,52,1,COMPLETED,900.0,2025-02-20 12:00:00,,,
1469,45,3,COMPLETED,2450.0,2025-02-15 12:00:00,,,
1470,8,2,COMPLETED,1050.0,2025-02-25 12:00:00,,,
1471,23,3,COMPLETED,700.0,2025-02-17 12:00:00,,,
1472,48,1,COMPLETED,400.0,2025-02-09 12:00:00,,,
1473,54,3,COMPLETED,1850.0,2025-02-20 12:00:00,,,
1474,8,2,COMPLETED,900.0,2025-01-31 12:00:00,,,
1475,34,3,COMPLETED,700.0,2025-02-03 12:00:00,,,
1476,37,3,COMPLETED,1300.0,2025-02-11 12:00:00,,,
1477,27,3,COMPLETED,1500.0,2025-02-17 12:00:00,,,
1478,40,2,COMPLETED,1600.0,2025-02-20 12:00:00,,,
1479,58,3,COMPLETED,500.0,2025-02-04 12:00:00,,,
1480,35,3,COMPLETED,1300.0,2025-02-05 12:00:00,,,
1481,34,1,COMPLETED,1850.0,2025-02-08 12:00:00,,,
1482,35,1,COMPLETED,2850.0,2025-02-12 12:00:00,,,
1483,57,1,COMPLETED,450.0,2025-02-26 12:00:00,,,
1484,15,3,COMPLETED,850.0,2025-01-31 12:00:00,,,
1485,37,2,COMPLETED,2950.0,2025-02-25 12:00:00,,,
1486,27,2,COMPLETED,2700.0,2025-02-01 12:00:00,,,
1487,6,1,COMPLETED,450.0,2025-02-22 12:00:00,,,
1488,6,1,COMPLETED,1200.0,2025-02-14 12:00:00,,,
1489,37,1,COMPLETED,2750.0,2025-02-26 12:00:00,,,
1490,20,2,COMPLETED,400.0,2025-02-17 12:00:00,,,
1491,50,1,COMPLETED,450.0,2025-02-20 12:00:00,,,
1492,36,2,COMPLETED,2700.0,2025-02-04 12:00:00,,,
1493,28,2,COMPLETED,1900.0,2025-02-12 12:00:00,,,
1494,54,1,COMPLETED,1700.0,2025-01-29 12:00:00,,,
1495,34,3,COMPLETED,700.0,2025-02-17 12:00:00,,,
1496,6,2,COMPLETED,950.0,2025-02-20 12:00:00,,,
1497,23,3,COMPLETED,1300.0,2025-02-03 12:00:00,,,
1498,55,2,COMPLETED,950.0,2025-02-26 12:00:00,,,
1499,50,1,COMPLETED,400.0,2025-01-28 12:00:00,,,
1500,29,2,COMPLETED,1600.0,2025-02-01 12:00:00,,,
1501,36,2,COMPLETED,2600.0,2025-02-25 12:00:00,,,
1502,19,2,COMPLETED,1050.0,2025-02-23 12:00:00,,,
1503,34,1,COMPLETED,1300.0,2025-02-14 12:00:00,,,
1504,20,3,COMPLETED,500.0,2025-02-16 12:00:00,,,
1505,46,2,COMPLETED,600.0,2025-02-19 12:00:00,,,
1506,21,2,COMPLETED,2650.0,2025-02-09 12:00:00,,,
1507,1,2,COMPLETED,1150.0,2025-01-30 12:00:00,,,
1508,54,3,COMPLETED,1950.0,2025-02-04 12:00:00,,,
1509,5,1,COMPLETED,1100.0,2025-02-02 12:00:00,,,
1510,22,3,COMPLETED,1050.0,2025-02-02 12:00:00,,,
1511,47,3,COMPLETED,750.0,2025-02-26 12:00:00,,,
1512,27,1,COMPLETED,300.0,2025-02-26 12:00:00,,,
1513,22,1,COMPLETED,1550.0,2025-02-08 12:00:00,,,
1514,15,2,COMPLETED,400.0,2025-02-16 12:00:00,,,
1515,55,3,COMPLETED,1650.0,2025-02-20 12:00:00,,,
1516,24,3,COMPLETED,700.0,2025-02-09 12:00:00,,,
1517,40,2,COMPLETED,3000.0,2025-02-06 12:00:00,,,
1518,4,1,COMPLETED,450.0,2025-02-09 12:00:00,,,
1519,32,3,COMPLETED,1500.0,2025-02-21 12:00:00,,,
1520,60,3,COMPLETED,2400.0,2025-02-11 12:00:00,,,
1521,57,2,COMPLETED,350.0,2025-01-29 12:00:00,,,
1522,26,3,COMPLETED,1500.0,2025-02-18 12:00:00,,,
1523,28,2,COMPLETED,4050.0,2025-02-04 12:00:00,,,
1524,26,2,COMPLETED,2650.0,2025-02-26 12:00:00,,,
1525,35,1,COMPLETED,4100.0,2025-02-04 12:00:00,,,
1526,15,1,COMPLETED,1100.0,2025-02-17 12:00:00,,,
1527,6,2,COMPLETED,900.0,2025-02-02 12:00:00,,,
1528,21,1,COMPLETED,1550.0,2025-02-23 12:00:00,,,
1529,4,2,COMPLETED,950.0,2025-02-03 12:00:00,,,
1530,38,3,COMPLETED,1300.0,2025-02-08 12:00:00,,,
1531,4,1,COMPLETED,950.0,2025-02-17 12:00:00,,,
1532,4,1,COMPLETED,850.0,2025-01-30 12:00:00,,,
1533,38,1,COMPLETED,1850.0,2025-02-06 12:00:00,,,
1534,23,1,COMPLETED,1550.0,2025-02-04 12:00:00,,,
1535,1,2,COMPLETED,950.0,2025-02-03 12:00:00,,,
1536,21,3,COMPLETED,1300.0,2025-02-03 12:00:00,,,
1537,12,1,COMPLETED,1200.0,2025-02-09 12:00:00,,,
1538,48,1,COMPLETED,450.0,2025-02-09 12:00:00,,,
1539,16,2,COMPLETED,2000.0,2025-02-05 12:00:00,,,
1540,48,1,COMPLETED,900.0,2025-02-17 12:00:00,,,
1541,58,3,COMPLETED,1850.0,2025-02-17 12:00:00,,,
1542,9,1,COMPLETED,450.0,2025-02-16 12:00:00,,,
1543,1,2,COMPLETED,1050.0,2025-02-06 12:00:00,,,
1544,51,3,COMPLETED,1650.0,2025-02-14 12:00:00,,,
1545,48,2,COMPLETED,450.0,2025-02-06 12:00:00,,,
1546,36,1,COMPLETED,2850.0,2025-02-09 12:00:00,,,
1547,26,1,COMPLETED,2550.0,2025-02-13 12:00:00,,,
1548,14,1,COMPLETED,450.0,2025-02-20 12:00:00,,,
1549,38,1,COMPLETED,2850.0,2025-02-04 12:00:00,,,
1550,13,1,COMPLETED,1700.0,2025-01-28 12:00:00,,,
1551,2,1,COMPLETED,1200.0,2025-02-18 12:00:00,,,
1552,36,3,COMPLETED,1200.0,2025-02-25 12:00:00,,,
1553,12,1,COMPLETED,1100.0,2025-01-31 12:00:00,,,
1554,34,1,COMPLETED,1600.0,2025-02-26 12:00:00,,,
1555,2,3,COMPLETED,2000.0,2025-02-15 12:00:00,,,
1556,57,1,COMPLETED,600.0,2025-02-19 12:00:00,,,
1557,40,3,COMPLETED,1800.0,2025-01-28 12:00:00,,,
1558,53,1,COMPLETED,600.0,2025-02-22 12:00:00,,,
1559,48,1,COMPLETED,550.0,2025-02-15 12:00:00,,,
1560,36,3,COMPLETED,1200.0,2025-02-19 12:00:00,,,
1561,37,1,COMPLETED,2550.0,2025-02-10 12:00:00,,,
1562,4,3,COMPLETED,1000.0,2025-01-31 12:00:00,,,
1563,54,1,COMPLETED,900.0,2025-02-24 12:00:00,,,
1564,40,1,COMPLETED,2550.0,2025-02-11 12:00:00,,,
1565,31,2,COMPLETED,1600.0,2025-02-13 12:00:00,,,
1566,42,3,COMPLETED,1800.0,2025-02-12 12:00:00,,,
1567,36,1,COMPLETED,300.0,2025-02-20 12:00:00,,,
1568,24,1,COMPLETED,600.0,2025-01-31 12:00:00,,,
1569,34,1,COMPLETED,1850.0,2025-02-24 12:00:00,,,
1570,36,2,COMPLETED,1900.0,2025-02-08 12:00:00,,,
1571,49,1,COMPLETED,400.0,2025-02-15 12:00:00,,,
1572,15,2,COMPLETED,1050.0,2025-02-16 12:00:00,,,
1573,51,2,COMPLETED,450.0,2025-02-07 12:00:00,,,
1574,6,1,COMPLETED,450.0,2025-02-25 12:00:00,,,
1575,12,1,COMPLETED,950.0,2025-02-17 12:00:00,,,
1576,42,1,COMPLETED,600.0,2025-02-05 12:00:00,,,
1577,46,3,COMPLETED,1650.0,2025-01-30 12:00:00,,,
1578,47,2,COMPLETED,950.0,2025-02-14 12:00:00,,,
1579,40,2,COMPLETED,2600.0,2025-02-11 12:00:00,,,
1580,24,1,COMPLETED,1850.0,2025-02-04 12:00:00,,,
1581,46,3,COMPLETED,2300.0,2025-02-13 12:00:00,,,
1582,47,3,COMPLETED,1950.0,2025-02-20 12:00:00,,,
1583,23,2,COMPLETED,2950.0,2025-02-23 12:00:00,,,
1584,49,3,COMPLETED,1950.0,2025-02-16 12:00:00,,,
1585,25,3,COMPLETED,1050.0,2025-02-10 12:00:00,,,
1586,48,3,COMPLETED,1850.0,2025-02-22 12:00:00,,,
1587,38,2,COMPLETED,2800.0,2025-02-08 12:00:00,,,
1588,24,2,COMPLETED,2650.0,2025-02-21 12:00:00,,,
1589,28,3,COMPLETED,1200.0,2025-02-24 12:00:00,,,
1590,34,1,COMPLETED,1850.0,2025-02-06 12:00:00,,,
1591,5,3,COMPLETED,500.0,2025-02-18 12:00:00,,,
1592,40,1,COMPLETED,1850.0,2025-02-25 12:00:00,,,
1593,52,2,COMPLETED,350.0,2025-02-22 12:00:00,,,
1594,33,2,COMPLETED,1700.0,2025-02-24 12:00:00,,,
1595,8,1,COMPLETED,1100.0,2025-02-14 12:00:00,,,
1596,29,2,COMPLETED,1900.0,2025-01-29 12:00:00,,,
1597,17,1,COMPLETED,1200.0,2025-02-22 12:00:00,,,
1598,24,3,COMPLETED,1800.0,2025-02-11 12:00:00,,,
1599,28,2,COMPLETED,350.0,2025-02-04 12:00:00,,,
1600,43,3,COMPLETED,1700.0,2025-02-18 12:00:00,,,
1601,11,1,COMPLETED,1100.0,2025-01-31 12:00:00,,,
1602,55,1,COMPLETED,550.0,2025-02-09 12:00:00,,,
1603,57,1,COMPLETED,550.0,2025-01-31 12:00:00,,,
1604,18,3,COMPLETED,2000.0,2025-02-06 12:00:00,,,
1605,30,3,COMPLETED,2400.0,2025-02-10 12:00:00,,,
1606,7,3,COMPLETED,850.0,2025-02-17 12:00:00,,,
1607,16,2,COMPLETED,1050.0,2025-02-13 12:00:00,,,
1608,42,3,COMPLETED,1100.0,2025-02-15 12:00:00,,,
1609,1,1,COMPLETED,450.0,2025-01-30 12:00:00,,,
1610,30,1,COMPLETED,300.0,2025-02-10 12:00:00,,,
1611,9,3,COMPLETED,1900.0,2025-02-01 12:00:00,,,
1612,7,1,COMPLETED,450.0,2025-02-10 12:00:00,,,
1613,5,3,COMPLETED,1900.0,2025-02-06 12:00:00,,,
1614,14,1,COMPLETED,450.0,2025-02-06 12:00:00,,,
1615,42,3,COMPLETED,1700.0,2025-02-02 12:00:00,,,
1616,24,1,COMPLETED,2750.0,2025-02-25 12:00:00,,,
1617,47,3,COMPLETED,2400.0,2025-02-15 12:00:00,,,
1618,60,2,COMPLETED,450.0,2025-02-21 12:00:00,,,
1619,14,3,COMPLETED,1600.0,2025-02-03 12:00:00,,,
1620,11,2,COMPLETED,400.0,2025-02-23 12:00:00,,,
1621,34,1,COMPLETED,600.0,2025-02-20 12:00:00,,,
1622,8,1,COMPLETED,1200.0,2025-02-16 12:00:00,,,
1623,25,1,COMPLETED,1850.0,2025-02-15 12:00:00,,,
1624,49,2,COMPLETED,350.0,2025-02-15 12:00:00,,,
1625,14,1,COMPLETED,950.0,2025-02-09 12:00:00,,,
1626,7,2,COMPLETED,2050.0,2025-01-28 12:00:00,,,
1627,58,2,COMPLETED,450.0,2025-01-28 12:00:00,,,
1628,59,3,COMPLETED,500.0,2025-02-17 12:00:00,,,
1629,20,3,COMPLETED,500.0,2025-02-12 12:00:00,,,
1630,36,2,COMPLETED,1600.0,2025-02-07 12:00:00,,,
1631,14,2,COMPLETED,400.0,2025-01-31 12:00:00,,,
1632,46,2,COMPLETED,500.0,2025-02-25 12:00:00,,,
1633,18,1,COMPLETED,1200.0,2025-02-20 12:00:00,,,
1634,56,2,COMPLETED,1550.0,2025-01-29 12:00:00,,,
1635,17,2,COMPLETED,900.0,2025-02-04 12:00:00,,,
1636,39,1,COMPLETED,2850.0,2025-02-26 12:00:00,,,
1637,15,2,COMPLETED,2250.0,2025-01-30 12:00:00,,,
1638,42,3,COMPLETED,2400.0,2025-02-08 12:00:00,,,
1639,1,3,COMPLETED,1300.0,2025-02-24 12:00:00,,,
